JOBID        USER    ACCOUNT              STATE        CPU MIN_ME         TIME END_TIME             NODELIST(REASON)
22563042     madero  weddigen.ki.uzh      RUNNING        8 62850M      1:46:14 2025-07-25T09:55:33  u20-chaiam0-611
22568922     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568921     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568920     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568919     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568918     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568917     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568916     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568915     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568914     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568913     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568912     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568911     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568910     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568909     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568908     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568907     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568906     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568905     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568904     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568903     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568902     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568901     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568900     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568899     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568898     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568897     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568896     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568895     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568894     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568893     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568892     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568891     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568890     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568889     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568888     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568887     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568886     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568885     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568884     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568883     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568882     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568881     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568880     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568879     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568878     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568877     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568876     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568875     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568874     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568873     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568872     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568871     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568870     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568869     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568868     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568867     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568866     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568865     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568864     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568863     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568862     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568861     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568860     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568859     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568858     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568857     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568856     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568855     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568854     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568853     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568852     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568851     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568850     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568849     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568848     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568847     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568846     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568845     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568844     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568843     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568842     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568841     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568840     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568839     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568838     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568837     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568836     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568835     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568834     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568833     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568832     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568831     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568830     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568829     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568828     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568827     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568826     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568825     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568824     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568823     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568822     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568821     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568820     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568819     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568818     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568817     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568816     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568815     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568814     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568813     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568812     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568811     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568810     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568809     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568808     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568807     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568806     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568805     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568804     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568803     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568802     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568801     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568800     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568799     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568798     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568797     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568796     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568795     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568794     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568793     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568792     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568791     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568790     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568789     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568788     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568787     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568786     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568785     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568784     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568783     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568782     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568781     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568780     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568779     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568778     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568777     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568776     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568775     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568774     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568773     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568772     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568771     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568770     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568769     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568768     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568767     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568766     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568765     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568764     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568763     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568762     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568761     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568760     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568759     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568758     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568757     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568756     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568755     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568754     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568753     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568752     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568751     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568750     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568749     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568748     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568747     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568746     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568745     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568744     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568743     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568742     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568741     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568740     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568739     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568738     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568737     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568736     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568735     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568734     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568733     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568732     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568731     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568730     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568729     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568728     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568727     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568726     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568725     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568724     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568723     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568722     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568721     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568720     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568719     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568718     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568717     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568716     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568715     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568714     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568713     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568712     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568711     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568710     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568709     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568708     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568707     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568706     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568705     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568704     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568703     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568702     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568701     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568700     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568699     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568698     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568697     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568696     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568695     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568694     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568693     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568692     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568691     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568690     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568689     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568688     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568687     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568686     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568685     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568684     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568683     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568682     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568681     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568680     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568679     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568678     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568677     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568676     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568675     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568674     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568673     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568672     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568671     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568670     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568669     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568668     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568667     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568665     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568664     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568663     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568662     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568661     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568660     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568659     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568658     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568657     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568656     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568655     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568654     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568653     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568652     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568651     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568650     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568649     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568648     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568647     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568646     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568645     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568644     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568643     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568642     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568641     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568640     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568639     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568638     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568637     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568636     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568635     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568634     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568633     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568632     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568631     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568630     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568629     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568628     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568627     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568626     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568625     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568624     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568623     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568622     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568621     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568620     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568619     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568618     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568617     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568616     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568615     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568614     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568613     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568612     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568611     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568610     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568609     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568608     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568607     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568606     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568605     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568604     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568603     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568602     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568601     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568600     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568599     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
